SynechococcusphageACG-2014f	ProchlorococcusphageSyn1	83.753	1391	194	24	131728	133100	181803	183179	0.0	1288
SynechococcusphageACG-2014j	SynechococcusphageACG-2014i	89.455	7226	681	50	43544	50707	108578	115784	0.0	9047
SynechococcusphageS-CBP4	Cyanophage9515-10a	69.748	833	219	28	958	1772	12182	11365	2.47e-23	111
SynechococcusphageS-CBS3	SynechococcusphageS-CBS1	76.930	2306	489	41	2423	4705	13553	15838	0.0	1271
SynechococcusphageS-CRM01	SynechococcusphageS-RIM2R92006	79.251	1041	202	9	29301	30334	166789	165756	0.0	713
SynechococcusphageS-MbCM100	SynechococcusphageACG-2014a	99.545	48327	208	7	10341	58662	96233	144552	0.0	88014
SynechococcusphageS-PM2	ProchlorococcusphageSyn1	77.169	1441	278	46	16883	18296	22749	24165	0.0	791
SynechococcusphageS-RIM2R11999	SynechococcusphageS-RIM2R92006	99.845	19989	25	4	1	19986	137090	157075	0.0	36736
SynechococcusphageS-SM1	SynechococcusphageACG-2014a	79.900	4811	898	55	8206	12991	22970	27736	0.0	3463
SynechococcusphageS-SSM5	ProchlorococcusphageP-RSM4	82.595	4964	777	72	3097	8006	158123	163053	0.0	4300
SynechococcusphageS-ShM2	SynechococcusphageS-CAM8	81.141	1437	234	22	27608	29036	109607	111014	0.0	1118
SynechococcusphageSyn19	SynechococcusphageS-RIM2R212007	79.984	4871	905	61	6261	11096	153926	158761	0.0	3530
SynechococcusphagemetaG-MbCM1	SynechococcusphageS-CAM8	85.185	324	44	4	6762	7083	15313	15634	2.44e-88	329
Synechococcusphagesyn9	SynechococcusphageS-MbCM25	79.574	4553	865	57	27485	32002	149850	154372	0.0	3195
ThermusphageP7426	ThermusphageP2345	97.524	19467	472	10	32974	52435	41247	60708	0.0	33270
ThermusphagephiYS40	ThermusphageTMA	96.443	20157	706	8	10588	30738	114766	134917	0.0	33240
ThermusthermophilusphageIN93	ThermusthermophilusbacteriophageP23-77	78.057	1832	364	28	1	1810	7577	9392	0.0	1122
UnculturedphageWW-nAnBstrain3	UnculturedphageWW-nAnBstrain2	91.954	87	7	0	3	89	3886	3972	4.16e-28	122
VibriophageAS51	Vibriophagephi-A318	99.979	4722	1	0	1	4722	24542	29263	0.0	8715
VibriophageCJY	VibriophageH1	99.960	5035	2	0	1	5035	1078	6112	0.0	9287
VibriophageH3	VibriophageH1	99.990	20712	2	0	1	20712	8450	29161	0.0	38237
VibriophageICP12004A	VibriophageICP12001A	99.970	23484	7	0	1	23484	13610	37093	0.0	43329
VibriophageICP12005A	VibriophageICP12006B	99.953	18982	8	1	12201	31182	47932	66912	0.0	35002
VibriophageICP12006A	VibriophageICP12006B	99.976	40956	10	0	1	40956	49934	90889	0.0	75577
VibriophageICP12006C	VibriophageICP12006B	100.000	4428	0	0	1	4428	50795	55222	0.0	8178
VibriophageICP22011A	VibriophageICP22006A	99.682	7540	9	1	1	7540	26817	34341	0.0	13777
VibriophageICP22013AHaiti	VibriophageICP2	84.449	4122	562	60	1382	5464	34396	38477	0.0	3988
VibriophageICP32007A	VibriophageICP3	100.000	303	0	0	1	303	20455	20757	3.15e-159	560
VibriophageJ2	VibriophageH1	99.302	8162	57	0	1	8162	11724	19885	0.0	14757
VibriophageJ3	VibriophageH1	100.000	14422	0	0	1	14422	17203	31624	0.0	26633
VibriophageJA-1	VibriophageVCO139	100.000	200	0	0	1	200	34463	34662	3.59e-102	370
VibriophagePV94	VibriocholeraeO1biovarElTor	78.236	4094	770	94	1764	5806	11621	15644	0.0	2512
VibriophageVEJphi	VibriophageND1-fs1	97.372	723	19	0	1	723	1550	2272	0.0	1230
VibriophageVP3	VibriophageVP4	100.000	2957	0	0	1	2957	28083	31039	0.0	5461
VibriophageVP58.5	VibriophagevBVpaMMAR	98.044	13238	225	9	3211	16432	23895	37114	0.0	22980
VibriophageVP882	VibriophagevBVpaMMAR	87.941	340	37	4	4229	4566	13658	13995	1.22e-108	398
VibriophageVPUSM8	VibriocholeraeO1biovarElTor	99.962	10405	2	1	1	10405	21150	31552	0.0	19191
VibriophageVSK	VibriophageND1-fs1	96.731	1193	4	18	1	1189	2055	3216	0.0	1954
VibriophageVSKK	VibriophageND1-fs1	98.110	1111	14	4	1	1109	713	1818	0.0	1929
VibriophageVc1	Vibriophagephi-A318	77.730	2079	407	50	3514	5564	35889	37939	0.0	1223
VibriophageVf12	VibriophageVf33	100.000	964	0	0	1	964	5578	6541	0.0	1781
VibriophageVfO4K68	VibriophageVfO3K6	100.000	288	0	0	204	491	7999	8286	1.15e-150	532
Vibriophagefs2	VibriophageVFJ	97.521	2380	54	5	1	2378	5034	7410	0.0	4063
Vibriophagephi-pp2	VibriophageVH7D	87.330	12328	1442	93	15822	28088	151371	163639	0.0	14002
Vibriophagephi1	VibriophageVCO139	97.232	4444	120	1	5601	10044	49529	53969	0.0	7522
VibriophagephiVC8	VibriophageVP5	83.208	1465	239	7	218	1680	20533	21992	0.0	1336
VibriophagevBVchM-138	VibriophageCP-T1	95.073	3065	133	6	4943	7989	9839	12903	0.0	4807
VibriophagevBVpaSMAR10	VibriophageSSP002	79.089	19698	3637	387	19081	38544	37748	57197	0.0	13112
XanthomonasphageOP1	XanthomonasphageXop411	91.828	1652	133	2	6	1656	14071	15721	0.0	2302
YersiniaphageBerlin	ErwiniaphageFE44	93.887	1276	76	2	1	1275	14112	15386	0.0	1923
YersiniaphageR	EnterobacteriaphageT7	96.098	1717	64	1	1	1714	24562	26278	0.0	2796
YersiniaphageY	Enterobacteriaphage13a	95.987	1495	60	0	1	1495	35500	36994	0.0	2429
YersiniaphageYep-phi	ErwiniaphageFE44	83.553	456	73	2	1	455	34107	34561	4.27e-118	425
YersiniaphageYepe2	Enterobacteriaphage285P	88.076	15565	1755	67	14395	29919	18579	34082	0.0	18367
YersiniaphagephiD1	EscherichiaphagewV7	97.477	6420	162	0	693	7112	100140	106559	0.0	10959
YersiniaphagephiR1-RT	EscherichiacoliO157typingphage6	76.325	283	57	9	21852	22132	145467	145741	1.27e-31	143
YersiniaphagephiR201	EnterobacteriaphageDT571/2	83.477	11257	1736	105	49979	61191	52860	64036	0.0	10370
YersiniaphagephiR8-01	EscherichiaphagephiKT	80.233	602	115	4	9742	10341	10577	11176	3.16e-124	449
YersiniaphagephiYeO3-12	YersiniaphagevBYenPAP5	97.099	6895	197	3	1	6893	8663	15556	0.0	11622
YersiniaphagevBYenMTG1	SalmonellaphageS16	73.732	3114	723	78	6901	9967	86490	89555	0.0	1131
syntheticEnterobacteriaphagephiX174.1f	EnterobacteriaphagephiX174	100.000	638	0	0	1	638	2379	3016	0.0	1179
